,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
1201,1201,C#软件工程师,成都康邻科技有限公司,民营公司,少于50人,计算机软件,3-8千/月,成都,1年经验,大专,招2人,03-22发布,五险一金;绩效奖金;年终奖金;出差补贴;节日福利,2,3.0,8.0,1
1202,1202,C#.NET软件工程师,佛山市博华科技有限公司,民营公司,少于50人,计算机软件,0.3-1万/月,佛山,2年经验,大专,招2人,03-22发布,周末双休;全勤奖;公费旅游,3,3.0,10.0,1
1203,1203,C++/C#软件研发经理,广州中望龙腾软件股份有限公司上海分公司,外资（欧美）,150-500人,计算机软件,30-50万/年,上海,3-4年经验,本科,招3人,03-22发布,五险一金;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,4,25.0,41.66666666666667,1
1204,1204,C#开发工程师(财政二部）,北京中科江南信息技术股份有限公司,民营公司,150-500人,计算机软件,1-1.8万/月,北京,2年经验,本科,招3人,03-22发布,周末双休;弹性工作;五险一金;带薪年假;节日福利;餐饮补贴,3,10.0,18.0,1
1205,1205,研发工程师C#(客户端方向),北京中地时空数码科技有限公司,民营公司,500-1000人,计算机软件,0.6-1万/月,北京,1年经验,本科,招1人,03-22发布,五险一金;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;弹性工作;定期体检,3,6.0,10.0,1
1206,1206,软件开发工程师（C#）,上海卓太实业有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.8-1万/月,上海,无工作经验,大专,招1人,03-22发布,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金;弹性工作;定期体检;全勤奖,3,8.0,10.0,1
1207,1207,C#前端高级开发工程师,神州数码系统集成服务有限公司上海分公司,上市公司,1000-5000人,计算机服务(系统、数据服务、维修),1-1.5万/月,上海,5-7年经验,本科,招1人,03-22发布,五险一金;补充公积金;餐饮补贴;通讯补贴;绩效奖金;定期体检;补充医疗保险;员工旅游;专业培训,3,10.0,15.0,1
1208,1208,C#高级开发工程师,上海溪纬网络科技有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,上海,3-4年经验,本科,招5人,03-22发布,五险一金;员工旅游;专业培训;绩效奖金;年终奖金,3,10.0,15.0,1
1209,1209,C#.NET开发工程师,上海聚昀计算机技术有限公司,民营公司,少于50人,电子技术/半导体/集成电路,3-4.5千/月,上海,无工作经验,不限学历,招10人,03-22发布,五险一金;员工旅游;通讯补贴;交通补贴;定期体检;年终奖金;绩效奖金;意外保障险;专业培训,2,3.0,4.5,1
1210,1210,C#开发工程师,成都益东成科技有限公司,民营公司,少于50人,计算机软件,4.5-6千/月,成都,2年经验,大专,招若干人,03-22发布,五险一金,2,4.5,6.0,1
1211,1211,C#程序员,铁将军汽车电子股份有限公司,民营公司,1000-5000人,汽车及零配件,0.8-1.2万/月,深圳,1年经验,大专,招2人,03-22发布,五险一金,3,8.0,12.0,1
1212,1212,研发工程师（C#方向）,吉林省联宇合达科技有限公司,民营公司,150-500人,计算机软件,0.8-1万/月,长春,无工作经验,不限学历,招2人,03-22发布,五险一金;补充公积金;员工旅游;通讯补贴;餐饮补贴;绩效奖金;年终奖金;定期体检,3,8.0,10.0,1
1213,1213,C#开发工程师双休,江苏英特莱杰信息科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),4-8千/月,常州,1年经验,大专,招1人,03-22发布,周末双休;节日福利;五险;创业公司,2,4.0,8.0,1
1214,1214,C#开发工程师,杭州彩谱科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.6-1.2万/月,杭州,无工作经验,本科,招2人,03-22发布,五险一金;员工旅游;年终奖金;定期体检;节日福利,3,6.0,12.0,1
1215,1215,C#应用开发工程师,佛山市伟邦电子科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.6-1.2万/月,佛山,1年经验,大专,招1人,03-22发布,带薪年假;全勤奖;绩效奖金;节日福利;周末双休;五险一金;餐饮补贴;包住宿,3,6.0,12.0,1
1216,1216,高级软件工程师C#,广东中德电缆有限公司,民营公司,1000-5000人,通信/电信/网络设备,1-1.5万/月,东莞,2年经验,大专,招1人,03-22发布,五险一金;员工旅游;专业培训;年终奖金,3,10.0,15.0,1
1217,1217,Asp.net程序员/net程序员（C#）,北京法智科技有限公司,民营公司,少于50人,法律,0.7-1.2万/月,北京,2年经验,不限学历,招2人,03-22发布,绩效奖金;员工旅游,3,7.0,12.0,1
1218,1218,C#开发工程师,东莞康源电子有限公司,国企,1000-5000人,电子技术/半导体/集成电路,6-9千/月,东莞,1年经验,大专,招若干人,03-22发布,五险一金;员工旅游;餐饮补贴;交通补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检;住宿补贴,2,6.0,9.0,1
1219,1219,C#高级开发工程师,深圳市哥伦布数据科技有限公司,民营公司,50-150人,金融/投资/证券,0.6-1.2万/月,芜湖,2年经验,大专,招2人,03-22发布,五险一金;弹性工作;员工旅游;年终奖金;绩效奖金;专业培训,3,6.0,12.0,1
1220,1220,C#开发工程师,翔耀电子（深圳）有限公司,外资（欧美）,1000-5000人,电子技术/半导体/集成电路,1-2万/月,深圳,5-7年经验,大专,招1人,03-22发布,餐饮补贴;年终奖金;定期体检;周末双休;年度旅游;包住;专业培训;带薪年假;法定假日;五险一金,3,10.0,20.0,1
1221,1221,C#开发程序员,武汉微诚科技股份有限公司,民营公司,50-150人,计算机软件,0.6-1.2万/月,武汉,无工作经验,本科,招5人,03-22发布,绩效奖金;五险;餐饮补贴;通讯补贴;专业培训;交通补贴,3,6.0,12.0,1
1222,1222,c#软件工程师,凯普奇软件（北京）有限公司,民营公司,少于50人,计算机软件,3-4.5千/月,荆州,1年经验,本科,招5人,03-22发布,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金,2,3.0,4.5,1
1223,1223,C#开发工程师,杭州讯赛电子科技有限公司,民营公司,150-500人,计算机软件,0.8-1.6万/月,南京,无工作经验,不限学历,招2人,03-22发布,五险一金;补充医疗保险;员工旅游;通讯补贴;年终奖金;定期体检;交通补贴;绩效奖金,3,8.0,16.0,1
1224,1224,C#开发工程师,苏州智数信息科技有限公司,民营公司,少于50人,计算机软件,0.5-1万/月,苏州,1年经验,大专,招2人,03-22发布,做五休二;周末双休;带薪年假;五险一金;节日福利;交通补贴;餐饮补贴;通讯补贴;高温补贴,3,5.0,10.0,1
1225,1225,软件工程师（C#/.net),北京永利信息技术有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,北京,无工作经验,本科,招若干人,03-22发布,五险,3,8.0,10.0,1
1226,1226,指纹识别软件开发工程师/高级工程师（C#）,昆山丘钛微电子科技有限公司,外资（欧美）,10000人以上,电子技术/半导体/集成电路,0.8-1.5万/月,昆山,1年经验,大专,招3人,03-22发布,专业培训;节日福利;五险一金;年终奖金,3,8.0,15.0,1
1227,1227,C#开发工程师,武汉显明科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,15-20万/年,武汉,2年经验,本科,招2人,03-22发布,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金,4,12.5,16.666666666666668,1
1228,1228,C#高级开发工程师,江苏中和贸易有限公司,民营公司,1000-5000人,批发/零售,1-1.5万/月,常熟,3-4年经验,大专,招1人,03-22发布,五险一金,3,10.0,15.0,1
1229,1229,.net工程师/C#开发工程师,昆山峰实电子外观应用科技有限公司,合资,1000-5000人,汽车及零配件,0.8-1万/月,昆山,3-4年经验,大专,招2人,03-22发布,五险一金;免费班车;员工旅游;专业培训;绩效奖金;年终奖金;弹性工作,3,8.0,10.0,1
1230,1230,C#开发工程师,金邦达有限公司,外资（非欧美）,1000-5000人,计算机服务(系统、数据服务、维修),0.6-1.2万/月,珠海,无工作经验,大专,招1人,03-22发布,五险一金;交通补贴;专业培训;绩效奖金;年终奖金;股票期权;定期体检,3,6.0,12.0,1
1231,1231,.NET(C#)工程师,爱思开希恩希系统（北京）有限公司沈阳分公司,外资（非欧美）,150-500人,计算机软件,4-8千/月,沈阳,无工作经验,不限学历,招5人,03-22发布,五险一金;员工旅游;出国机会;年终奖金;定期体检,2,4.0,8.0,1
1232,1232,C#开发工程师,南京罗杰软件发展有限公司,外资（欧美）,50-150人,计算机软件,1-1.5万/月,南京,2年经验,大专,招2人,03-22发布,五险一金;绩效奖金;定期体检;员工旅游,3,10.0,15.0,1
1233,1233,上位机软件工程师C#,苏州千寻千与信息咨询有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,苏州,2年经验,不限学历,招若干人,03-22发布,五险一金,3,10.0,15.0,1
1234,1234,ASP.NET(C#)工程师,辽宁巨全网络发展有限公司,民营公司,50-150人,计算机软件,6-8千/月,沈阳,2年经验,大专,招1人,03-22发布,带薪年假;节日福利;包住宿;五险一金,2,6.0,8.0,1
1235,1235,C#开发工程师,牧田（中国）有限公司,外资（非欧美）,5000-10000人,机械/设备/重工,0.8-1万/月,昆山,1年经验,大专,招1人,03-22发布,做五休二;周末双休;带薪年假;五险一金;免费班车;全勤奖,3,8.0,10.0,1
1236,1236,C#开发初级工程师,广州展讯信息科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),5-8千/月,广州,无工作经验,大专,招3人,03-22发布,五险一金;员工旅游;年终奖金,2,5.0,8.0,1
1237,1237,C#软件工程师,迅镭智能（广州）科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1-1.5万/月,广州,2年经验,本科,招1人,03-22发布,带薪年假;节日福利;包吃;员工旅游;年终奖金;大小周,3,10.0,15.0,1
1238,1238,C#测量软件研发工程师,上海欧潼精密设备有限公司,合资,少于50人,仪器仪表/工业自动化,0.7-1万/月,上海,1年经验,本科,招1人,03-22发布,通讯补贴;年终奖金;周末双休;带薪年假;绩效奖金;社会保险;节假日福利;做五休二,3,7.0,10.0,1
1239,1239,C#软件工程师,深圳市特维视科技有限公司,民营公司,少于50人,计算机软件,0.6-1.2万/月,深圳,3-4年经验,大专,招2人,03-22发布,五险一金;餐饮补贴;绩效奖金;年终奖金;节日福利;带薪年假;生日福利,3,6.0,12.0,1
1240,1240,.NET/C#/ASP.NET开发工程师,广东蓝图信息技术有限公司,上市公司,150-500人,计算机软件,5-8千/月,广州,1年经验,大专,招2人,03-22发布,五险一金;专业培训;绩效奖金;员工旅游;年终奖金,2,5.0,8.0,1
1241,1241,c#后台工程师,福建骊特房地产综合服务有限公司,民营公司,1000-5000人,房地产,5-9千/月,福州,无工作经验,本科,招若干人,03-22发布,绩效奖金;妈妈奖金;特基金;工龄补贴;商业保险,2,5.0,9.0,1
1242,1242,.net(c#)项目经理				(职位编号：2),云南紫米科技有限公司,民营公司,少于50人,计算机软件,0.8-1.5万/月,昆明,无工作经验,大专,招若干人,03-22发布,五险一金;工龄奖;生日福利;公司福利;部门福利;节日福利;年终奖金,3,8.0,15.0,1
1243,1243,高级C#开发工程师,莱尔夫医疗集团,合资,50-150人,医疗设备/器械,1-1.5万/月,西安,3-4年经验,本科,招1人,03-22发布,五险一金;通讯补贴;绩效奖金;周末双休,3,10.0,15.0,1
1244,1244,C#开发工程师,深圳市艾利特医疗科技有限公司,民营公司,50-150人,医疗设备/器械,0.8-1.6万/月,深圳,1年经验,本科,招1人,03-22发布,员工旅游;专业培训;绩效奖金;年终奖金;出国机会;定期体检;股票期权;弹性工作,3,8.0,16.0,1
1245,1245,C#开发工程师,深圳市鸿栢科技实业有限公司,民营公司,150-500人,机械/设备/重工,0.8-1.5万/月,深圳,2年经验,本科,招6人,03-22发布,五险一金;带薪年假;绩效奖金;全勤奖;节日福利;加班补贴;住房补贴,3,8.0,15.0,1
1246,1246,C#开发（应届生）,无锡微茗智能科技有限公司,民营公司,少于50人,计算机软件,4.5-6千/月,无锡,无工作经验,本科,招5人,03-22发布,五险一金,2,4.5,6.0,1
1247,1247,C#开发工程师,北京精微致合测试技术有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.8-1万/月,北京,无工作经验,本科,招1人,03-22发布,五险一金;餐饮补贴;通讯补贴;年终奖金;定期体检,3,8.0,10.0,1
1248,1248,C#开发工程师,北京奇步自动化控制设备有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.5-1万/月,沈阳,2年经验,本科,招3人,03-22发布,带薪年假;全勤奖;周末双休;五险一金,3,5.0,10.0,1
1249,1249,C#中级软件工程师				(职位编号：05),广州市华奕电子科技有限公司,民营公司,50-150人,计算机软件,15-20万/年,广州,2年经验,大专,招若干人,03-22发布,员工旅游;通讯补贴;年终奖金;定期体检;节日福利;社会保险;周末双休,4,12.5,16.666666666666668,1
1250,1250,Java工程师、C#软件工程师、GIS开发工程师,北京创时空科技发展有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,武汉,1年经验,大专,招5人,03-22发布,五险一金;餐饮补贴;年终奖金;绩效奖金;专业培训;员工旅游;定期体检;员工宿舍,3,8.0,10.0,1
1251,1251,C#软件工程师,广东钮铂尔科技有限公司,民营公司,150-500人,仪器仪表/工业自动化,1.5-2万/月,东莞,无工作经验,不限学历,招2人,03-22发布,五险一金,3,15.0,20.0,1
1252,1252,C#工程师				(职位编号：004),武汉江中耀华科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.8-1.5万/月,武汉,3-4年经验,大专,招2人,03-22发布,五险一金,3,8.0,15.0,1
1253,1253,c#研发工程师,山东微分电子科技有限公司,合资,50-150人,电子技术/半导体/集成电路,0.6-1万/月,济南,3-4年经验,本科,招1人,03-22发布,五险一金;绩效奖金;提供住宿,3,6.0,10.0,1
1254,1254,软件工程师（C#）,捷敏电子（上海）有限公司 GEM Electronics (shanghai) Co.; Ltd.,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,9-12万/年,上海,无工作经验,不限学历,招1人,03-22发布,五险一金,4,7.5,10.0,1
1255,1255,C#开发工程师,领益科技（深圳）有限公司,民营公司,10000人以上,电子技术/半导体/集成电路,1.5-2万/月,广东省,3-4年经验,本科,招3人,03-22发布,五险一金,3,15.0,20.0,1
1256,1256,C#高级软件工程师,武汉广图科技有限公司,民营公司,少于50人,计算机软件,1.1-1.4万/月,武汉,5-7年经验,本科,招若干人,03-22发布,五险一金;专业培训;绩效奖金;年终奖金,3,11.0,14.0,1
1257,1257,C#开发工程师,浙江美康网新云健康科技股份有限公司,民营公司,150-500人,互联网/电子商务,0.8-1.3万/月,宁波,2年经验,大专,招若干人,03-22发布,五险一金;周末双休;带薪年假;专业培训;节日福利;全勤奖;餐饮补贴;加班补贴;高温补贴,3,8.0,13.0,1
1258,1258,C#开发工程师,北京东方道迩信息技术股份有限公司,民营公司,500-1000人,计算机软件,1-1.5万/月,北京,2年经验,本科,招1人,03-22发布,五险一金;定期体检;专业培训;绩效奖金;员工旅游,3,10.0,15.0,1
1259,1259,C#软件开发,北京京华天勤科贸有限公司,外资（欧美）,少于50人,计算机软件,6-8千/月,沈阳,无工作经验,大专,招若干人,03-22发布,五险一金,2,6.0,8.0,1
1260,1260,研发工程师（C#）,成都中联信息产业有限公司,民营公司,1000-5000人,计算机软件,5-7千/月,成都,无工作经验,不限学历,招3人,03-22发布,五险一金;员工旅游;交通补贴;通讯补贴;绩效奖金;年终奖金;定期体检,2,5.0,7.0,1
1261,1261,C#开发工程师（川大物流）烟台,烟台欣和企业食品有限公司,外资（欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),6-8千/月,烟台,无工作经验,大专,招1人,03-22发布,五险一金;免费班车;员工旅游;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;专业培训,2,6.0,8.0,1
1263,1263,C#Leader,佰路得信息技术（上海）有限公司,外资（欧美）,少于50人,计算机软件,2.5-3万/月,上海,8-9年经验,本科,招1人,03-22发布,五险一金;员工旅游;餐饮补贴;年终奖金;定期体检;10天年假;专业培训;团建经费;健身补贴;生日节日福利,3,25.0,30.0,1
1264,1264,.Net&C#开发工程师,辽宁北软技术开发有限公司,民营公司,50-150人,计算机软件,0.5-1万/月,沈阳,2年经验,大专,招3人,03-22发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金;春节12天长假,3,5.0,10.0,1
1265,1265,上位机软件开发工程师（C++/C#）,深圳市银河表计股份有限公司,民营公司,150-500人,仪器仪表/工业自动化,0.9-1.5万/月,深圳,2年经验,本科,招1人,03-22发布,五险一金;绩效奖金;定期体检;年终奖金;出国机会;员工旅游;专业培训;餐饮补贴,3,9.0,15.0,1
