,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
645,762,Java开发工程师1,阳光人寿保险股份有限公司四川分公司,合资,10000人以上,保险,1-1.5万/月,成都,无工作经验,大专,招5人,03-24发布,周末双休;绩效奖金;节日福利;专业培训;做五休二;带薪年假;五险一金;全勤奖,3,10,15,1
646,763,Java开发工程师,浪潮世科（山东）信息技术有限公司,国企,500-1000人,计算机软件,0.6-1万/月,济南,3-4年经验,大专,招10人,03-24发布,五险一金,3,6,10,1
647,764,Java开发工程师,成都广成宇科技有限公司,民营公司,少于50人,计算机软件,0.8-1万/月,成都,3-4年经验,本科,招若干人,03-24发布,五险一金;定期体检;绩效奖金;年终奖金;带薪年假;节日福利;高温补贴;出差补贴,3,8,10,1
648,765,Java开发工程师,上海易宝软件有限公司,民营公司,1000-5000人,计算机软件,1-2万/月,东莞,3-4年经验,本科,招若干人,03-24发布,五险一金;交通补贴;餐饮补贴;绩效奖金;定期体检;弹性工作;免费班车,3,10,20,1
649,766,云平台管理开发（Java）,上海赤月信息技术有限公司广州分公司,民营公司,500-1000人,网络游戏,1.5-2.5万/月,广州,无工作经验,不限学历,招1人,03-24发布,五险一金;专业培训;定期体检;员工旅游,3,15,25,1
650,767,Java中级开发工程师,广州宝乐软件科技有限公司,民营公司,50-150人,计算机软件,0.8-1.3万/月,广州,2年经验,大专,招1人,03-24发布,五险一金;专业培训;员工旅游;大小周;餐饮补贴;通讯补贴;年终奖金;弹性工作,3,8,13,1
651,769,Java开发工程师,极库讯（厦门）科技有限公司,民营公司,50-150人,计算机软件,1-1.8万/月,厦门,3-4年经验,大专,招1人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;周末双休,3,10,18,1
652,770,系统安全-Java开发工程师,北京市中油瑞飞信息技术有限责任公司,国企,1000-5000人,计算机软件,1.5-2.5万/月,北京市,3-4年经验,本科,招2人,03-24发布,五险一金;补充医疗保险;免费班车;通讯补贴;定期体检;员工食堂;专业培训;绩效奖金;餐饮补贴;福利假期,3,15,25,1
653,771,资深Java工程师,上海数禾信息科技有限公司,民营公司,150-500人,金融/投资/证券,2.5-3万/月,上海,5-7年经验,本科,招若干人,03-24发布,补充公积金;餐饮补贴;通讯补贴;交通补贴;定期体检,3,25,30,1
654,772,Java开发工程师,中国太平洋保险（集团）股份有限公司,上市公司,5000-10000人,保险,15-25万/年,上海,1年经验,本科,招若干人,03-24发布,五险一金,4,12.5,20.83333333,1
655,773,Java高级开发工程师,上海速强信息技术股份有限公司,民营公司,150-500人,计算机软件,1-2万/月,深圳,3-4年经验,本科,招若干人,03-24发布,五险一金;弹性工作;定期体检;年终奖金;免费班车;员工旅游;带薪年假;生日礼券;节日福利,3,10,20,1
656,775,Java开发工程师,东莞市智汇友橙网络科技有限公司,合资,50-150人,计算机软件,1-1.5万/月,东莞,1年经验,大专,招6人,03-24发布,补充医疗保险;股票期权;弹性工作;绩效奖金;年终奖金;员工旅游;专业培训,3,10,15,1
657,776,Java高级开发工程师,车配牛牛（杭州）科技有限公司广州分公司,民营公司,50-150人,贸易/进出口,1-1.5万/月,广州,3-4年经验,本科,招1人,03-24发布,五险一金,3,10,15,1
658,778,java技术员,青岛西海岸新区思迈外国语培训学校,民营公司,150-500人,教育/培训/院校,4-6千/月,青岛,1年经验,大专,招2人,03-24发布,员工旅游;餐饮补贴;专业培训;出国机会;绩效奖金;五险,2,4,6,1
659,779,Java开发助理,西安网盟网络科技有限公司,民营公司,50-150人,互联网/电子商务,4.5-6千/月,西安,无工作经验,大专,招5人,03-24发布,五险一金;通讯补贴;补充医疗保险;绩效奖金;年终奖金;弹性工作;员工旅游;定期体检;补充公积金,2,4.5,6,1
660,780,Java开发工程师,广州光汇软件科技有限公司,民营公司,150-500人,计算机服务(系统、数据服务、维修),1-1.8万/月,广州,2年经验,本科,招3人,03-24发布,五险一金;员工旅游;年终奖金;弹性工作;定期体检,3,10,18,1
661,781,java开发工程师,天聚地合（苏州）数据股份有限公司,民营公司,50-150人,计算机软件,1.5-1.8万/月,苏州,5-7年经验,本科,招1人,03-24发布,五险一金;年终奖金;绩效奖金,3,15,18,1
662,782,"Javaweb开发工程师				(职位编号：2)",厦门港云信息技术有限公司,民营公司,少于50人,计算机软件,0.4-1万/月,厦门,1年经验,大专,招2人,03-24发布,五险一金;年终奖金,3,4,10,1
663,783,转行做Java开发/双休,成都歆想事成企业管理有限公司,民营公司,50-150人,电子技术/半导体/集成电路,3-4.5千/月,成都,无工作经验,高中,招若干人,03-24发布,五险一金,2,3,4.5,1
664,784,Java开发工程师,江苏优胜信息技术有限公司,民营公司,50-150人,互联网/电子商务,4.5-8千/月,无锡,无工作经验,本科,招3人,03-24发布,五险一金;周末双休;年底双薪;节日福利;带薪年假;项目奖励;高温补贴,2,4.5,8,1
665,785,java初级工程师,上海丈阳船舶配件有限公司,民营公司,500-1000人,机械/设备/重工,6-8千/月,上海,无工作经验,大专,招5人,03-24发布,五险一金,2,6,8,1
666,786,java高级程序员,广州恒瑞仁茂信息科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),1.5-2万/月,广州,1年经验,不限学历,招2人,03-24发布,五险一金,3,15,20,1
667,787,Java软件工程师,广州市宏大欣电子科技有限公司,民营公司,少于50人,学术/科研,1-1.5万/月,广州,3-4年经验,本科,招若干人,03-24发布,带薪年假;五险一金;包住宿;全勤奖;高温补贴;通讯补贴;工作餐,3,10,15,1
668,788,Java高级开发工程师,济南吾一影业有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,10-15万/年,济南,5-7年经验,本科,招1人,03-24发布,五险一金;弹性工作,4,8.333333333,12.5,1
669,789,Java开发工程师,徐州简安管理软件有限公司,民营公司,少于50人,计算机软件,5-8千/月,徐州,无工作经验,不限学历,招2人,03-24发布,专业培训;绩效奖金;年终奖金;员工旅游;弹性工作,2,5,8,1
670,790,中级Java开发工程师,高亚科技（广州）有限公司,外资（非欧美）,50-150人,计算机软件,0.7-1万/月,广州,2年经验,本科,招2人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;定期体检;节日福利;年底双薪;周末双休,3,7,10,1
671,791,Java中级开发工程师,武汉大工尹科技发展有限公司,民营公司,少于50人,计算机软件,4.5-6千/月,武汉,1年经验,本科,招10人,03-24发布,五险一金;专业培训,2,4.5,6,1
672,792,Java开发助理/实习（欢迎转行）,西安思云电子科技有限公司,民营公司,500-1000人,计算机软件,4.5-6千/月,西安,无工作经验,大专,招若干人,03-24发布,五险一金;绩效奖金;餐饮补贴;年终奖金;补充公积金;员工旅游;弹性工作;周末双休;年底双薪;节日福利,2,4.5,6,1
673,793,北大青鸟聘java讲师教员教师,盐城亭湖泓途教育培训中心,上市公司,少于50人,教育/培训/院校,1-1.5万/月,盐城,3-4年经验,大专,招2人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检;周末双休,3,10,15,1
674,795,Java开发工程师/软件工程师,拜椰特（上海）软件技术有限公司,创业公司,少于50人,计算机软件,10-18万/年,上海,2年经验,本科,招若干人,03-24发布,五险一金;补充医疗保险;员工旅游;专业培训;年终奖金;股票期权;弹性工作;定期体检,4,8.333333333,15,1
675,797,Java资深开发工程师,深圳市筑客云服科技有限公司上海分公司,民营公司,50-150人,计算机软件,1.5-2.5万/月,上海,5-7年经验,本科,招若干人,03-24发布,五险一金;绩效奖金;拓展活动;餐饮补贴;交通补贴;通讯补贴,3,15,25,1
676,798,Java开发工程师,杭州畅充科技有限公司,民营公司,50-150人,互联网/电子商务,1-1.5万/月,杭州,3-4年经验,本科,招1人,03-24发布,弹性工作;全勤奖;绩效奖金;交通补贴;五险;单双休,3,10,15,1
677,799,Java开发工程师,青岛东域盐碱地稻作改良研究所有限公司,民营公司,50-150人,农/林/牧/渔,6-8千/月,青岛,2年经验,本科,招1人,03-24发布,五险一金;交通补贴;餐饮补贴;专业培训;定期体检,2,6,8,1
678,800,Java开发工程师,南京秦之邦科技有限公司,民营公司,少于50人,计算机软件,10-30万/年,南京,2年经验,本科,招3人,03-24发布,员工旅游;专业培训;绩效奖金;年终奖金,4,8.333333333,25,1
679,801,Java开发工程师,陕西中凡信息科技有限公司,民营公司,少于50人,专业服务(咨询、人力资源、财会),0.8-1万/月,西安,3-4年经验,大专,招2人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;交通补贴;餐饮补贴;通讯补贴,3,8,10,1
680,802,Java开发工程师（盒马鲜生合作项目）,浩鲸云计算科技股份有限公司,民营公司,5000-10000人,计算机软件,1-1.5万/月,杭州,2年经验,本科,招若干人,03-24发布,绩效奖金;专业培训;餐饮补贴;五险一金;补充医疗保险;员工旅游;年终奖金;交通补贴;定期体检,3,10,15,1
681,804,Java高级开发工程师,武汉海云健康科技股份有限公司,民营公司,50-150人,计算机软件,1.2-2.5万/月,武汉,5-7年经验,本科,招3人,03-24发布,五险一金;大病保险;年终奖金;绩效奖金;周末双休;弹性工作;专业培训;员工旅游,3,12,25,1
682,805,Java开发经理,浙江迈康科技有限公司,民营公司,50-150人,计算机软件,20-30万/年,杭州,5-7年经验,本科,招若干人,03-24发布,五险一金;交通补贴;绩效奖金;补充公积金;年终奖金;弹性工作;补充医疗保险,4,16.66666667,25,1
683,806,Java高级开发工程师,宁波市一舍文化创意有限公司,创业公司,少于50人,计算机软件,1-1.5万/月,宁波,3-4年经验,大专,招1人,03-24发布,五险一金,3,10,15,1
684,807,Java软件开发助理+双休+五险一金,湖北国兴宏图体育场馆规划设计有限公司,民营公司,150-500人,计算机软件,4.5-7.5千/月,武汉,无工作经验,高中,招5人,03-24发布,五险一金,2,4.5,7.5,1
685,808,Java开发工程师,泛微软件长春运营中心,民营公司,50-150人,计算机软件,4-8千/月,长春,1年经验,本科,招3人,03-24发布,五险一金;员工旅游;专业培训;通讯补贴;出国机会;绩效奖金;年终奖金;定期体检;周末双休;节日福利,2,4,8,1
686,809,Java开发工程师,美能国际生物科技（深圳）有限公司,民营公司,50-150人,制药/生物工程,0.8-1.6万/月,西安,3-4年经验,本科,招若干人,03-24发布,年终分红;股票期权;每年多次调薪;绩效奖金;出国游;大牛带队;五险一金,3,8,16,1
687,810,Java开发工程师,智决数据科技（上海）有限公司,合资,50-150人,互联网/电子商务,0.8-1.5万/月,上海,2年经验,大专,招3人,03-24发布,五险一金,3,8,15,1
688,811,java开发实习生l,河北信佳达科技有限公司,民营公司,50-150人,计算机软件,4.5-6千/月,石家庄,无工作经验,大专,招3人,03-24发布,单双调休;带薪年假;包住宿;绩效奖金;全勤奖;节日福利;弹性工作;年终奖金;包吃;五险一金,2,4.5,6,1
689,812,Java开发工程师,泉州市竞东电子商务有限公司,民营公司,少于50人,互联网/电子商务,1-1.5万/月,泉州,无工作经验,不限学历,招若干人,03-24发布,五险一金,3,10,15,1
690,813,Java工程师,东莞市芝麻地网络科技有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,东莞,2年经验,大专,招2人,03-24发布,五险一金;周末双休;带薪年假;零食供应;节日福利;技术氛围;办公环境优美,3,10,15,1
691,814,高级Java开发工程师,武汉上九利合科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.8万/月,武汉,5-7年经验,大专,招5人,03-24发布,五险一金;员工旅游;专业培训;出国机会;绩效奖金;年终奖金,3,10,18,1
692,816,java工程师（互联网政务）,广州华资软件技术有限公司,合资,1000-5000人,计算机软件,0.8-1.5万/月,广州,1年经验,不限学历,招5人,03-24发布,五险一金;补充医疗保险;员工旅游;年终奖金;绩效奖金;专业培训;定期体检;节日礼金;14薪+,3,8,15,1
693,817,Java开发工程师,广州锐迪医疗仪器有限公司,民营公司,少于50人,医疗设备/器械,1-2万/月,广州,2年经验,本科,招1人,03-24发布,餐饮补贴;专业培训;年终奖金;绩效奖金,3,10,20,1
694,818,IT工程师技术员Java，PHP，c#等,湖北一片语科技有限公司,民营公司,少于50人,计算机软件,1.2-4万/月,武汉,无工作经验,本科,招20人,03-24发布,出国机会;弹性工作;交通补贴;补充医疗保险,3,12,40,1
695,819,Java开发工程师,南京途酷信息科技有限公司,民营公司,少于50人,计算机软件,0.8-1.2万/月,合肥,2年经验,本科,招1人,03-24发布,绩效奖金;年终奖金;弹性工作;带薪年休假;节日福利;社保;补充医疗保险;餐饮补贴;员工旅游;见职位描述,3,8,12,1
696,820,Java开发工程师（3-4年经验）,上海金指软件技术有限公司,民营公司,50-150人,互联网/电子商务,1.2-1.8万/月,上海,3-4年经验,本科,招10人,03-24发布,五险一金;餐饮补贴;定期体检;专业培训;免费班车;员工旅游;交通补贴;年终奖金;股票期权;绩效奖金,3,12,18,1
697,821,Java中级开发工程师(J10590),北京市天融信科技有限公司,上市公司,1000-5000人,计算机软件,1-1.5万/月,北京市,3-4年经验,本科,招2人,03-24发布,五险一金;弹性工作;定期体检;年终奖金;股票期权;绩效奖金;交通补贴;餐饮补贴;通讯补贴,3,10,15,1
698,823,Java初级工程师（可实习）,上海长城电子信息网络有限公司苏州分公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),3-4.5千/月,苏州,无工作经验,本科,招若干人,03-24发布,五险一金,2,3,4.5,1
699,824,Java开发工程师,一木兑（上海）科技有限公司,民营公司,50-150人,专业服务(咨询、人力资源、财会),4-6千/月,上海,1年经验,本科,招1人,03-24发布,五险一金;带薪年假;团建;下午茶;节日福利;通讯补贴,2,4,6,1
700,825,Java开发工程师,河南中盟电子科技股份有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,郑州,3-4年经验,大专,招2人,03-24发布,员工旅游;绩效奖金;五险;年终奖金;专业培训;朝九晚六;员工生日会;年度旅游,3,6,10,1
701,826,Java开发工程师（赋力）,博纳德集团,民营公司,500-1000人,互联网/电子商务,1.5-2.5万/月,深圳,5-7年经验,大专,招若干人,03-24发布,五险一金;员工旅游;绩效奖金,3,15,25,1
702,827,Java高级开发工程师,广州火焰信息科技有限公司,民营公司,少于50人,计算机软件,2-2.5万/月,广州,3-4年经验,本科,招2人,03-24发布,全员持股;五险一金;绩效奖金;年终奖金;餐饮补贴,3,20,25,1
